match_id,map_name,map_name_en,map_name_cn,ring1_x,ring1_y,ring1_r,ring2_x,ring2_y,ring2_r,target_ring5_x,target_ring5_y,target_ring5_r,delta_x,delta_y,delta_distance,delta_angle,radius_shrink_ratio,ring1_x_norm,ring1_y_norm,ring2_x_norm,ring2_y_norm
algs_pl_apac_n_s1_match_367,mp_rr_desertlands,World's Edge,世界边缘,9739.99,6113.06,861.99,9799.55,6179.11,461.4,9956.51,6209.98,54.33,59.55999999999949,66.04999999999927,88.93815885209139,47.957720288584966,0.5352730310096404,0.608749375,0.38206625000000005,0.612471875,0.386194375
algs_pl_apac_n_s1_match_384,mp_rr_canyonlands,King's Canyon,诸王峡谷,11250.85,6886.08,999.73,11152.66,7057.65,541.66,10886.16,7123.16,57.85,-98.19000000000051,171.5699999999997,197.68040115297217,119.78262909916015,0.5418062876976784,0.6250472222222222,0.38256,0.6195922222222222,0.39209166666666667
algs_pl_apac_n_s1_match_408,mp_rr_olympus,Olympus,奥林匹斯,8960.72,12603.69,936.19,8762.64,12440.36,514.65,8798.71,12534.09,58.1,-198.07999999999993,-163.32999999999993,256.7340555906052,219.50782648301612,0.5497281534731198,0.5600449999999999,0.787730625,0.547665,0.7775225
algs_pl_apac_n_s1_match_410,mp_rr_district,Broken Moon,残月,3999.46,4755.08,832.79,3761.31,4677.22,437.52,3665.02,4688.44,50.35,-238.1500000000001,-77.85999999999967,250.55458906194474,198.1044736191765,0.5253665389834172,0.24996625,0.29719249999999997,0.235081875,0.29232625
algs_pl_apac_n_s1_match_434,mp_rr_tropic,Storm Point,风暴点,9635.02,10476.13,863.39,9668.03,10547.09,444.59,9611.97,10398.43,45.0,33.01000000000022,70.96000000000095,78.26226229799487,65.05254412353949,0.5149353131261655,0.5352788888888889,0.5820072222222222,0.5371127777777778,0.5859494444444444
algs_pl_apac_n_s1_match_438,mp_rr_tropic,Storm Point,风暴点,8867.81,8085.66,856.39,8577.15,8410.21,427.4,8811.2,8612.2,40.6,-290.65999999999985,324.5499999999993,435.6787097162305,131.84694102782322,0.4990716846296664,0.4926561111111111,0.44920333333333334,0.4765083333333333,0.46723388888888884
algs_pl_apac_n_s1_match_441,mp_rr_canyonlands,King's Canyon,诸王峡谷,7110.93,13881.99,907.33,7665.24,13722.66,461.75,7318.28,13612.98,45.13,554.3099999999995,-159.32999999999993,576.7543887999461,343.9633147540486,0.5089107601423958,0.3950516666666667,0.7712216666666667,0.42584666666666665,0.76237
algs_pl_apac_n_s1_match_446,mp_rr_desertlands,World's Edge,世界边缘,5380.46,10799.4,832.17,5386.7,11378.52,475.82,5566.58,11176.73,54.23,6.239999999999782,579.1200000000008,579.1536169273235,89.38266364676146,0.5717822079623154,0.33627875,0.6749625,0.33666874999999996,0.7111575
algs_pl_apac_n_s1_match_450,mp_rr_olympus,Olympus,奥林匹斯,4922.88,8064.22,891.29,4898.08,8551.63,468.9,5021.32,8820.53,54.77,-24.800000000000182,487.40999999999894,488.0405189121073,92.91276546547267,0.526091395617588,0.30768,0.50401375,0.30613,0.534476875
algs_pl_apac_n_s1_match_459,mp_rr_desertlands,World's Edge,世界边缘,11997.85,4613.19,892.79,11785.34,4526.42,496.69,11635.31,4561.18,58.81,-212.51000000000022,-86.76999999999953,229.54200704881887,202.21069451229755,0.5563346363646546,0.749865625,0.28832437499999997,0.73658375,0.28290125
algs_pl_apac_n_s1_match_46,mp_rr_tropic,Storm Point,风暴点,8359.45,8743.38,886.11,8216.68,8643.02,439.98,8334.93,8437.06,43.71,-142.77000000000044,-100.35999999999876,174.51476298582844,215.10525494318594,0.4965297762128855,0.4644138888888889,0.4857433333333333,0.45648222222222223,0.4801677777777778
algs_pl_apac_n_s1_match_488,mp_rr_district,Broken Moon,残月,5439.75,4210.71,836.55,5252.34,3961.87,455.66,5335.22,4117.25,49.58,-187.40999999999985,-248.84000000000015,311.51862496486467,233.01533364545037,0.5446894985356524,0.339984375,0.263169375,0.32827125,0.247616875
algs_pl_apac_n_s1_match_494,mp_rr_district,Broken Moon,残月,13536.19,6156.9,941.66,13494.52,6039.39,520.63,13585.08,6047.49,52.42,-41.67000000000007,-117.50999999999931,124.67954523497366,250.47508033174938,0.5528853301616294,0.8460118750000001,0.38480624999999996,0.8434075,0.377461875
algs_pl_apac_n_s1_match_58,mp_rr_canyonlands,King's Canyon,诸王峡谷,7352.39,7202.94,977.0,7419.46,7775.25,513.28,7520.66,7705.52,53.99,67.06999999999971,572.3100000000004,576.2266229531575,83.3158967150487,0.5253633572159672,0.40846611111111114,0.4001633333333333,0.41219222222222224,0.43195833333333333
algs_pl_apac_n_s1_match_88,mp_rr_desertlands,World's Edge,世界边缘,8051.96,7985.22,813.56,8142.56,7507.49,427.31,8093.53,7558.05,50.37,90.60000000000036,-477.7300000000005,486.2451160680182,280.73843801514226,0.5252347706376912,0.5032475,0.49907625,0.50891,0.469218125
algs_pl_apac_n_s1_match_94,mp_rr_canyonlands,King's Canyon,诸王峡谷,6076.5,6534.02,866.56,6182.73,5967.97,459.01,5943.55,6062.15,48.52,106.22999999999956,-566.0500000000002,575.931780161505,280.62900545858577,0.5296921159527327,0.33758333333333335,0.3630011111111111,0.343485,0.3315538888888889
algs_pl_emea_s1_match_01,mp_rr_district,Broken Moon,残月,9185.2,11617.07,886.6,9662.91,11572.58,495.5,9704.72,11308.48,54.78,477.7099999999991,-44.48999999999978,479.77724435408476,354.6792876923716,0.558876607263704,0.574075,0.726066875,0.603931875,0.72328625
algs_pl_emea_s1_match_04,mp_rr_canyonlands,King's Canyon,诸王峡谷,11278.41,11555.39,909.85,11517.28,11782.55,479.23,11547.0,12066.18,44.66,238.8700000000008,227.15999999999985,329.6369859405954,43.56062393314052,0.526713194482607,0.6265783333333333,0.6419661111111111,0.6398488888888889,0.6545861111111111
algs_pl_emea_s1_match_09,mp_rr_desertlands,World's Edge,世界边缘,5367.37,4625.02,919.98,5133.17,5037.51,481.95,5141.56,5536.04,59.54,-234.19999999999982,412.4899999999998,474.3391614657172,119.58666856030071,0.5238700841322638,0.335460625,0.28906375,0.320823125,0.314844375
algs_pl_emea_s1_match_100,mp_rr_canyonlands,King's Canyon,诸王峡谷,13713.19,7901.19,952.51,13717.64,7704.46,514.45,13721.15,7798.24,53.65,4.449999999998909,-196.72999999999956,196.78032269513082,271.295800066602,0.5400993165426086,0.7618438888888889,0.438955,0.762091111111111,0.42802555555555555
algs_pl_emea_s1_match_11,mp_rr_tropic,Storm Point,风暴点,10386.18,6611.4,932.19,10140.35,6476.28,474.41,10156.69,6651.69,44.65,-245.82999999999993,-135.1199999999999,280.51702853837577,208.79531304102056,0.5089198553942865,0.57701,0.36729999999999996,0.5633527777777778,0.3597933333333333
algs_pl_emea_s1_match_12,mp_rr_tropic,Storm Point,风暴点,10355.96,15162.64,982.82,9701.09,15088.44,494.5,9319.45,15282.29,48.35,-654.869999999999,-74.19999999999891,659.0602073407243,186.4643253829676,0.5031440141633259,0.575331111111111,0.8423688888888888,0.5389494444444445,0.8382466666666667
algs_pl_emea_s1_match_126,mp_rr_district,Broken Moon,残月,9025.08,5449.06,949.77,9390.72,5441.82,543.4,9335.23,5263.13,65.95,365.6399999999994,-7.240000000000691,365.71167222280394,358.86564040409587,0.5721385177464018,0.5640674999999999,0.34056625,0.58692,0.34011375
algs_pl_emea_s1_match_128,mp_rr_district,Broken Moon,残月,5397.48,10514.41,833.12,5181.6,10591.19,468.83,5144.16,10655.61,50.23,-215.8799999999992,76.78000000000065,229.12735061532865,160.42153365348864,0.5627400614557326,0.3373425,0.657150625,0.32385,0.6619493750000001
algs_pl_emea_s1_match_129,mp_rr_olympus,Olympus,奥林匹斯,7481.49,7191.61,828.57,7698.38,7581.79,454.38,7504.67,7365.96,51.77,216.89000000000033,390.1800000000003,446.4097943593984,60.93155835840869,0.5483906006734494,0.467593125,0.449475625,0.48114875,0.473861875
algs_pl_emea_s1_match_144,mp_rr_olympus,Olympus,奥林匹斯,9902.2,10323.57,935.49,9488.18,10449.59,518.15,9435.06,10732.48,61.0,-414.02000000000044,126.02000000000044,432.77430700077434,163.07072476821185,0.5538808538840607,0.6188875,0.645223125,0.59301125,0.653099375
algs_pl_emea_s1_match_146,mp_rr_olympus,Olympus,奥林匹斯,7988.94,9385.48,906.82,8346.74,9461.83,510.57,8256.15,9294.3,57.54,357.8000000000002,76.35000000000036,365.85538468088754,12.045536260063166,0.5630334575770274,0.49930874999999997,0.5865925,0.52167125,0.5913643749999999
algs_pl_emea_s1_match_170,mp_rr_olympus,Olympus,奥林匹斯,10907.2,4673.34,915.2,10686.75,4443.36,481.89,10767.39,4536.64,48.33,-220.45000000000073,-229.98000000000047,318.5733869926999,226.21205808989285,0.5265406468531468,0.6817000000000001,0.29208375000000003,0.667921875,0.27770999999999996
algs_pl_emea_s1_match_174,mp_rr_desertlands,World's Edge,世界边缘,5774.92,4442.24,911.97,6240.65,4151.33,497.08,6194.77,4354.95,58.5,465.72999999999956,-290.90999999999985,549.1202609629329,328.00976916772277,0.5450617893132449,0.3609325,0.27764,0.390040625,0.259458125
algs_pl_emea_s1_match_179,mp_rr_tropic,Storm Point,风暴点,7218.87,11676.31,972.01,6982.75,11785.06,517.9,7026.1,11565.03,47.77,-236.1199999999999,108.75,259.9600294276025,155.27057831507577,0.5328134484213125,0.40104833333333334,0.6486838888888888,0.38793055555555556,0.6547255555555556
algs_pl_emea_s1_match_181,mp_rr_canyonlands,King's Canyon,诸王峡谷,12164.1,4815.18,977.96,12176.94,4916.1,495.16,11830.33,4994.47,47.75,12.840000000000146,100.92000000000007,101.73353429425333,82.7492432980685,0.5063192768620394,0.6757833333333334,0.26751,0.6764966666666667,0.2731166666666667
algs_pl_emea_s1_match_183,mp_rr_district,Broken Moon,残月,11693.09,8535.13,927.85,11696.07,8350.09,524.58,11555.88,8487.52,55.55,2.9799999999995634,-185.03999999999905,185.06399433709313,270.92264734186404,0.5653715579026782,0.730818125,0.5334456249999999,0.7310043749999999,0.521880625
algs_pl_emea_s1_match_188,mp_rr_tropic,Storm Point,风暴点,6108.78,11285.44,903.56,6663.14,11398.32,485.26,6776.78,11576.54,44.52,554.3600000000006,112.8799999999992,565.735719218789,11.509347072364745,0.5370534330869007,0.33937666666666666,0.6269688888888889,0.3701744444444445,0.63324
algs_pl_emea_s1_match_199,mp_rr_desertlands,World's Edge,世界边缘,7682.18,6550.59,869.4,7706.1,6098.96,454.71,7798.42,6304.18,52.01,23.920000000000073,-451.6300000000001,452.26300235593015,273.03176426805146,0.523015873015873,0.48013625000000004,0.40941187500000004,0.48163125,0.381185
algs_pl_emea_s1_match_202,mp_rr_district,Broken Moon,残月,10099.58,5410.1,892.6,9749.5,5064.36,508.83,9771.22,4980.84,58.31,-350.0799999999999,-345.7400000000007,492.02861095672114,224.6426368046976,0.5700537754873404,0.63122375,0.33813125000000005,0.60934375,0.3165225
algs_pl_emea_s1_match_21,mp_rr_desertlands,World's Edge,世界边缘,3695.53,7635.29,929.74,3978.92,7735.72,530.24,3817.93,7770.38,58.55,283.3899999999999,100.43000000000029,300.6594036447222,19.51371303678484,0.5703099791339514,0.230970625,0.477205625,0.2486825,0.48348250000000004
algs_pl_emea_s1_match_23,mp_rr_tropic,Storm Point,风暴点,10824.23,4825.26,994.72,11010.94,4961.57,541.33,11015.04,4794.59,55.75,186.71000000000095,136.3099999999995,231.17318226818657,36.131786290141164,0.5442033939198971,0.6013461111111111,0.26807000000000003,0.6117188888888889,0.27564277777777774
algs_pl_emea_s1_match_233,mp_rr_canyonlands,King's Canyon,诸王峡谷,14509.62,9186.35,984.01,14549.2,9187.81,539.69,14516.11,9230.79,53.96,39.57999999999993,1.4599999999991269,39.606918587539624,2.11252976426964,0.5484598733752707,0.8060900000000001,0.5103527777777778,0.808288888888889,0.5104338888888889
algs_pl_emea_s1_match_246,mp_rr_tropic,Storm Point,风暴点,10759.77,5336.77,866.26,11265.18,5426.77,455.1,11308.44,5419.1,46.64,505.40999999999985,90.0,513.3607582392716,10.097007664201145,0.5253619005841202,0.597765,0.29648722222222224,0.6258433333333333,0.30148722222222224
algs_pl_emea_s1_match_253,mp_rr_olympus,Olympus,奥林匹斯,12058.83,3992.25,813.14,11761.16,4177.82,445.67,11749.93,4328.79,51.43,-297.6700000000001,185.5699999999997,350.77578850314046,148.06023695788065,0.5480852005804658,0.753676875,0.249515625,0.7350725,0.26111375
algs_pl_emea_s1_match_255,mp_rr_olympus,Olympus,奥林匹斯,2559.53,2153.84,801.73,2908.22,1963.84,412.49,3048.95,2113.78,44.1,348.6899999999996,-190.00000000000023,397.0953488773191,331.41418323278594,0.5144998939792699,0.159970625,0.134615,0.18176374999999997,0.12273999999999999
algs_pl_emea_s1_match_261,mp_rr_olympus,Olympus,奥林匹斯,8834.53,4199.01,847.9,8344.27,4496.1,475.62,8221.21,4508.21,50.56,-490.2600000000002,297.09000000000015,573.2515466180622,148.78478315780907,0.5609387899516453,0.552158125,0.262438125,0.521516875,0.28100625
algs_pl_emea_s1_match_271,mp_rr_canyonlands,King's Canyon,诸王峡谷,3066.12,10816.57,946.77,3650.91,10677.33,478.84,3350.18,10981.04,48.42,584.79,-139.23999999999978,601.138188522406,346.60710487369715,0.5057616950262471,0.17034,0.6009205555555556,0.20282833333333333,0.593185
algs_pl_emea_s1_match_274,mp_rr_district,Broken Moon,残月,5105.48,10492.27,807.72,4990.28,10942.14,423.04,4921.62,10910.05,47.73,-115.19999999999982,449.869999999999,464.38567688937076,104.36331434540823,0.5237458525231516,0.31909249999999995,0.6557668750000001,0.31189249999999996,0.68388375
algs_pl_emea_s1_match_285,mp_rr_olympus,Olympus,奥林匹斯,5859.18,9883.92,910.19,5585.04,9640.77,492.45,5658.22,9700.9,57.47,-274.1400000000003,-243.14999999999964,366.43507214784995,221.57160092538555,0.5410408815741767,0.36619875,0.617745,0.349065,0.602548125
algs_pl_emea_s1_match_287,mp_rr_canyonlands,King's Canyon,诸王峡谷,10883.21,10401.36,892.39,11253.58,9937.02,490.74,11070.49,9827.14,50.69,370.3700000000008,-464.34000000000015,593.9575510926692,308.57679889764785,0.5499165163213393,0.6046227777777777,0.5778533333333333,0.6251988888888889,0.5520566666666666
algs_pl_emea_s1_match_293,mp_rr_tropic,Storm Point,风暴点,14319.66,14281.36,890.67,14496.79,14584.98,481.19,14719.32,14590.73,46.39,177.13000000000102,303.619999999999,351.5112249985763,59.740981601972805,0.5402562116159745,0.7955366666666667,0.7934088888888889,0.8053772222222223,0.8102766666666666
algs_pl_emea_s1_match_296,mp_rr_olympus,Olympus,奥林匹斯,11553.72,10707.45,851.9,12012.6,10457.45,465.41,12217.99,10431.01,51.97,458.880000000001,-250.0,522.561818735354,331.41824212475814,0.5463199906092264,0.7221075,0.6692156250000001,0.7507875,0.6535906250000001
algs_pl_emea_s1_match_301,mp_rr_olympus,Olympus,奥林匹斯,8073.23,10534.12,932.99,8310.49,10819.27,526.56,8273.21,10637.21,58.91,237.26000000000022,285.14999999999964,370.9485545193564,50.237738908160956,0.5643790394323626,0.5045768749999999,0.6583825000000001,0.519405625,0.6762043750000001
algs_pl_emea_s1_match_302,mp_rr_canyonlands,King's Canyon,诸王峡谷,8737.34,9078.34,864.37,8749.11,8998.41,470.17,8520.55,9034.59,48.08,11.770000000000437,-79.93000000000029,80.79194142982367,278.3768233078573,0.5439453012020316,0.48540777777777777,0.5043522222222222,0.4860616666666667,0.49991166666666664
algs_pl_emea_s1_match_306,mp_rr_district,Broken Moon,残月,10193.49,11234.95,919.06,10320.72,11180.34,509.19,10113.05,11021.74,52.69,127.22999999999956,-54.61000000000058,138.45477601007468,336.76989365921474,0.5540334689791744,0.637093125,0.7021843750000001,0.645045,0.69877125
algs_pl_emea_s1_match_308,mp_rr_desertlands,World's Edge,世界边缘,7081.88,4309.83,948.82,7100.06,4205.73,505.08,6884.31,4406.53,56.55,18.18000000000029,-104.10000000000036,105.67555251807339,279.9062179003615,0.532324360784975,0.4426175,0.269364375,0.44375375,0.262858125
algs_pl_emea_s1_match_319,mp_rr_tropic,Storm Point,风暴点,12980.09,3723.44,998.45,13653.88,3549.48,522.6,13596.43,3453.92,50.23,673.789999999999,-173.96000000000004,695.8843623045418,345.52343090398705,0.5234112874956182,0.7211161111111111,0.20685777777777778,0.7585488888888888,0.19719333333333333
algs_pl_emea_s1_match_330,mp_rr_district,Broken Moon,残月,13724.43,5953.75,817.62,13401.8,5707.35,453.29,13580.42,5460.77,49.77,-322.630000000001,-246.39999999999964,405.9594522855706,217.36981019826703,0.5544018003473496,0.857776875,0.372109375,0.8376125,0.356709375
algs_pl_emea_s1_match_345,mp_rr_desertlands,World's Edge,世界边缘,9811.48,10208.18,819.58,9381.58,10124.53,455.75,9583.31,10319.88,54.74,-429.89999999999964,-83.64999999999964,437.9627067456767,191.0110319182944,0.5560775031113497,0.6132175,0.63801125,0.58634875,0.632783125
algs_pl_emea_s1_match_348,mp_rr_tropic,Storm Point,风暴点,7013.81,14818.88,978.04,6962.3,14893.41,519.12,7003.63,15039.28,44.51,-51.51000000000022,74.53000000000065,90.59801874213431,124.64955626296084,0.5307758373890639,0.38965611111111115,0.8232711111111111,0.38679444444444444,0.8274116666666667
algs_pl_emea_s1_match_359,mp_rr_olympus,Olympus,奥林匹斯,8524.91,9381.05,889.51,8856.06,8941.06,485.93,9188.16,8897.78,53.22,331.14999999999964,-439.9899999999998,550.6827785576734,306.96624334412724,0.5462895301907792,0.532806875,0.586315625,0.55350375,0.55881625
algs_pl_emea_s1_match_363,mp_rr_district,Broken Moon,残月,9163.66,7519.91,907.43,8966.38,6972.64,498.85,8995.84,7008.5,58.3,-197.28000000000065,-547.2699999999995,581.7420831433805,250.17677049328628,0.5497393738359985,0.57272875,0.46999437499999996,0.56039875,0.43579
algs_pl_emea_s1_match_364,mp_rr_desertlands,World's Edge,世界边缘,5251.25,11948.0,804.73,5505.06,11645.77,421.84,5439.06,11602.74,50.6,253.8100000000004,-302.22999999999956,394.6675677073047,310.0232338941723,0.5242006635766033,0.328203125,0.74675,0.34406625,0.727860625
algs_pl_emea_s1_match_378,mp_rr_tropic,Storm Point,风暴点,6782.48,11757.71,886.8,6955.75,11817.79,480.63,7319.81,11972.49,49.2,173.27000000000044,60.080000000001746,183.39056491542948,19.12358348394531,0.5419824086603519,0.37680444444444444,0.653206111111111,0.38643055555555555,0.6565438888888889
algs_pl_emea_s1_match_379,mp_rr_olympus,Olympus,奥林匹斯,6709.56,9305.5,877.55,6444.35,9282.16,486.13,6689.77,9528.78,52.5,-265.21000000000004,-23.340000000000146,266.235045965027,185.02939943790872,0.5539627371659734,0.41934750000000004,0.58159375,0.402771875,0.580135
algs_pl_emea_s1_match_387,mp_rr_district,Broken Moon,残月,5736.35,11144.25,881.98,5899.11,10579.1,485.18,5664.9,10477.41,56.49,162.7599999999993,-565.1499999999996,588.1201748792498,286.0661009616001,0.5501031769427878,0.35852187500000005,0.696515625,0.36869437499999996,0.66119375
algs_pl_emea_s1_match_388,mp_rr_canyonlands,King's Canyon,诸王峡谷,6585.63,11590.45,896.42,6612.37,11630.11,481.71,6643.84,11637.78,50.11,26.73999999999978,39.659999999999854,47.832449236893325,56.01093135228271,0.537370875259365,0.36586833333333335,0.6439138888888889,0.36735388888888887,0.6461172222222222
algs_pl_emea_s1_match_396,mp_rr_district,Broken Moon,残月,4071.19,11987.76,837.81,3623.13,11761.53,480.68,3830.76,11818.14,56.04,-448.05999999999995,-226.22999999999956,501.93403600473215,206.7896692893821,0.5737339014812428,0.254449375,0.749235,0.226445625,0.735095625
algs_pl_emea_s1_match_405,mp_rr_canyonlands,King's Canyon,诸王峡谷,9339.85,5566.49,896.44,9320.12,5582.78,473.3,9082.44,5694.91,45.98,-19.729999999999563,16.289999999999964,25.585875009465312,140.45534468086788,0.5279773325599036,0.5188805555555556,0.3092494444444444,0.5177844444444445,0.31015444444444445
algs_pl_emea_s1_match_415,mp_rr_desertlands,World's Edge,世界边缘,8671.34,9941.36,923.5,8899.03,10024.93,530.54,9148.15,9953.4,61.5,227.6900000000005,83.56999999999971,242.54212211490233,20.154859938989297,0.5744883595018949,0.54195875,0.6213350000000001,0.556189375,0.626558125
algs_pl_emea_s1_match_417,mp_rr_district,Broken Moon,残月,7642.55,5049.17,949.42,8043.25,5050.34,501.38,8092.15,5003.04,55.76,400.6999999999998,1.1700000000000728,400.70170813212144,0.1672969092093535,0.5280908344041626,0.477659375,0.315573125,0.502703125,0.31564625
algs_pl_emea_s1_match_420,mp_rr_olympus,Olympus,奥林匹斯,10622.35,7120.48,860.74,10835.04,7532.86,465.86,10682.68,7446.45,51.35,212.6900000000005,412.3800000000001,463.9981686386276,62.71702877628527,0.5412319631944605,0.663896875,0.44503,0.6771900000000001,0.47080374999999997
algs_pl_emea_s1_match_422,mp_rr_desertlands,World's Edge,世界边缘,5034.83,9311.24,823.09,5147.77,9307.12,453.43,5277.59,9332.74,55.18,112.94000000000051,-4.119999999998981,113.015122881852,357.91080234743885,0.5508875092638715,0.314676875,0.5819525,0.321735625,0.5816950000000001
algs_pl_emea_s1_match_428,mp_rr_tropic,Storm Point,风暴点,8887.55,8995.01,977.55,8481.0,9152.84,505.73,8691.72,9265.22,49.2,-406.5499999999993,157.82999999999993,436.11146671464553,158.78289493590017,0.5173443813615672,0.49375277777777776,0.4997227777777778,0.4711666666666667,0.5084911111111111
algs_pl_emea_s1_match_452,mp_rr_district,Broken Moon,残月,6223.35,4507.37,910.31,6036.41,4390.8,487.05,6178.45,4311.08,49.61,-186.9400000000005,-116.56999999999971,220.306896169866,211.9463884550667,0.535037514692797,0.388959375,0.281710625,0.377275625,0.27442500000000003
algs_pl_emea_s1_match_460,mp_rr_canyonlands,King's Canyon,诸王峡谷,9832.2,13761.51,853.51,10210.95,14178.81,435.46,9903.99,14042.65,43.76,378.75,417.2999999999993,563.5519962700863,47.77247423819796,0.5101990603507868,0.5462333333333333,0.7645283333333334,0.5672750000000001,0.7877116666666666
algs_pl_emea_s1_match_490,mp_rr_tropic,Storm Point,风暴点,10540.14,15308.88,863.35,10797.53,15293.67,466.48,10637.29,15461.36,41.5,257.39000000000124,-15.209999999999127,257.8390121762039,356.61814159531866,0.5403138935541785,0.5855633333333333,0.8504933333333333,0.5998627777777779,0.8496483333333333
algs_pl_emea_s1_match_495,mp_rr_desertlands,World's Edge,世界边缘,9688.59,12241.63,804.2,9940.91,12550.05,434.08,9976.75,12852.26,52.75,252.3199999999997,308.4200000000001,398.4824698779106,50.71322347256862,0.53976622730664,0.605536875,0.7651018749999999,0.621306875,0.7843781249999999
algs_pl_emea_s1_match_61,mp_rr_district,Broken Moon,残月,7441.04,6107.83,857.0,7590.01,6225.73,482.65,7661.09,6345.82,51.34,148.97000000000025,117.89999999999964,189.9801855457563,38.359307845874625,0.5631855309218203,0.465065,0.381739375,0.474375625,0.38910812499999997
algs_pl_emea_s1_match_63,mp_rr_olympus,Olympus,奥林匹斯,8273.77,13090.28,882.51,8210.51,12921.79,473.63,8270.64,13110.48,53.15,-63.26000000000022,-168.48999999999978,179.97418620457756,249.42122575416317,0.5366851367123319,0.517110625,0.8181425,0.5131568750000001,0.8076118750000001
algs_pl_emea_s1_match_67,mp_rr_desertlands,World's Edge,世界边缘,5993.78,11539.35,873.3,5872.17,11988.42,457.78,5813.35,12035.92,54.14,-121.60999999999967,449.0699999999997,465.24494301389205,105.15250788915085,0.5241955799839688,0.37461125,0.721209375,0.367010625,0.74927625
algs_pl_emea_s1_match_70,mp_rr_canyonlands,King's Canyon,诸王峡谷,13585.77,6622.39,981.16,13466.61,6746.38,528.06,13547.96,6501.36,51.02,-119.15999999999985,123.98999999999978,171.96693199565988,133.86201018193015,0.5381996820090504,0.754765,0.3679105555555556,0.7481450000000001,0.3747988888888889
algs_pl_emea_s1_match_77,mp_rr_district,Broken Moon,残月,5076.36,6083.08,839.75,5262.57,5725.36,446.05,5359.6,5925.38,50.35,186.21000000000004,-357.72000000000025,403.2837245662168,297.49908694143556,0.5311699910687705,0.31727249999999996,0.3801925,0.32891062499999996,0.35783499999999996
algs_pl_emea_s1_match_83,mp_rr_canyonlands,King's Canyon,诸王峡谷,11058.63,9064.18,942.05,10721.93,8795.07,495.86,10820.22,8895.42,48.76,-336.6999999999989,-269.1100000000006,431.0302565945917,218.63385851623568,0.5263627196008704,0.6143683333333333,0.5035655555555556,0.5956627777777778,0.48861499999999997
algs_pl_emea_s1_match_91,mp_rr_desertlands,World's Edge,世界边缘,7324.19,4201.78,861.38,7544.54,4672.78,456.86,7478.97,4961.71,52.34,220.35000000000036,471.0,519.9953100750046,64.92819013711299,0.530381480879519,0.457761875,0.26261124999999996,0.47153375,0.29204874999999997
algs_pl_emea_s1_match_98,mp_rr_district,Broken Moon,残月,10113.17,4293.54,923.68,10353.18,4174.32,488.1,10225.17,4042.06,60.92,240.01000000000022,-119.22000000000025,267.98919474486314,333.5850625803666,0.5284297592239737,0.632073125,0.26834625,0.64707375,0.260895
algs_pl_na_s1_match_03,mp_rr_district,Broken Moon,残月,9332.55,7318.08,945.78,9159.82,7867.92,541.64,9016.0,7896.22,66.5,-172.72999999999956,549.8400000000001,576.3329580199279,107.43989923903558,0.5726913235636194,0.583284375,0.45738,0.57248875,0.491745
algs_pl_na_s1_match_05,mp_rr_tropic,Storm Point,风暴点,3650.05,10841.47,946.93,4060.49,11177.85,503.64,4127.76,11139.91,48.54,410.4399999999996,336.380000000001,530.671742228659,39.33665790764863,0.5318661358284139,0.20278055555555557,0.6023038888888889,0.22558277777777777,0.6209916666666667
algs_pl_na_s1_match_07,mp_rr_canyonlands,King's Canyon,诸王峡谷,9743.35,12574.11,990.36,10059.13,12803.48,531.25,9976.66,12805.54,56.87,315.77999999999884,229.36999999999898,390.2916925838914,35.99315915680962,0.5364210993981986,0.5412972222222222,0.6985616666666667,0.5588405555555556,0.7113044444444444
algs_pl_na_s1_match_106,mp_rr_canyonlands,King's Canyon,诸王峡谷,5672.15,13648.6,923.05,5662.02,13700.59,496.33,5541.43,13424.28,52.89,-10.1299999999992,51.98999999999978,52.96769770341128,101.02566220383724,0.5377065164400628,0.3151194444444444,0.7582555555555556,0.3145566666666667,0.7611438888888888
algs_pl_na_s1_match_108,mp_rr_desertlands,World's Edge,世界边缘,8166.63,6763.29,936.09,7599.98,6810.17,507.27,7300.47,6905.9,57.18,-566.6500000000005,46.88000000000011,568.5859274551215,175.27058507470375,0.5419030221453065,0.510414375,0.422705625,0.47499874999999997,0.425635625
algs_pl_na_s1_match_137,mp_rr_district,Broken Moon,残月,9273.64,4906.0,864.1,9245.89,4829.49,465.41,9114.65,4532.54,51.5,-27.75,-76.51000000000022,81.38699281826325,250.06440888885453,0.5386066427496817,0.5796024999999999,0.306625,0.577868125,0.301843125
algs_pl_na_s1_match_152,mp_rr_olympus,Olympus,奥林匹斯,10752.94,9544.0,880.19,10636.54,9997.85,491.52,10405.21,9805.73,56.25,-116.39999999999964,453.85000000000036,468.5389871718257,104.3847356034019,0.5584248855360774,0.67205875,0.5965,0.66478375,0.624865625
algs_pl_na_s1_match_153,mp_rr_district,Broken Moon,残月,6138.72,10640.54,930.53,6275.2,10706.9,524.13,6430.45,10638.13,62.93,136.47999999999956,66.35999999999876,151.7578334057248,25.93018345897074,0.5632596477276391,0.38367,0.6650337500000001,0.3922,0.66918125
algs_pl_na_s1_match_160,mp_rr_olympus,Olympus,奥林匹斯,10320.98,9691.43,923.81,10808.07,9517.33,504.89,10875.57,9597.17,60.42,487.09000000000015,-174.10000000000036,517.2692510675657,340.33164665004995,0.5465301306545719,0.6450612499999999,0.605714375,0.6755043749999999,0.594833125
